s,betax,alphax,psix,etax,etaxp,xAperture,betay,alphay,psiy,etay,etayp,yAperture,pCentral0,ElementName,ElementOccurence,ElementType,ChamberShape
5.1162999999999430e+00,2.1135568781062544e-01,-1.0656821660986626e+00,3.9669118790869966e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.7004114319125696e+00,-4.6107537206612655e+01,3.2585437296480855e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    74,      DRIF,               ?
5.1227999999999430e+00,2.2563647807774620e-01,-1.1313624903814563e+00,3.9966809909394883e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.3240936708401883e+00,-4.9843576474559455e+01,3.2601686833594554e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    75,      DRIF,               ?
5.1292999999999429e+00,2.4077111256054329e-01,-1.1970428146642500e+00,4.0245719095728187e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.9963444202511154e+00,-5.3579615742506256e+01,3.2615671102524795e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    76,      DRIF,               ?
5.1357999999999429e+00,2.5675959125901671e-01,-1.2627231389470437e+00,4.0507174311463663e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.7171636801453509e+00,-5.7315655010453057e+01,3.2627832877578755e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    77,      DRIF,               ?
5.1422999999999428e+00,2.7360191417316643e-01,-1.3284034632298374e+00,4.0752438417831458e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.4865514505228949e+00,-6.1051694278399857e+01,3.2638506607078979e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    78,      DRIF,               ?
5.1487999999999428e+00,2.9129808130299251e-01,-1.3940837875126311e+00,4.0982700992995653e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.3045077313837474e+00,-6.4787733546346658e+01,3.2647949629286566e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    79,      DRIF,               ?
5.1552999999999427e+00,3.0984809264849489e-01,-1.4597641117954248e+00,4.1199074467614549e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.1710325227279075e+00,-6.8523772814293466e+01,3.2656363182808348e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    80,      DRIF,               ?
5.1617999999999427e+00,3.2925194820967357e-01,-1.5254444360782184e+00,4.1402593368044860e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.0861258245553760e+00,-7.2259812082240273e+01,3.2663906902715176e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    81,      DRIF,               ?
5.1682999999999426e+00,3.4950964798652862e-01,-1.5911247603610121e+00,4.1594215723430770e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0049787636866153e+01,-7.5995851350187081e+01,3.2670709042843975e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    82,      DRIF,               ?
5.1747999999999426e+00,3.7062119197905996e-01,-1.6568050846438058e+00,4.1774825917589320e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1062017959660238e+01,-7.9731890618133889e+01,3.2676873825391315e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    83,      DRIF,               ?
5.1812999999999425e+00,3.9258658018726761e-01,-1.7224854089265995e+00,4.1945238448999467e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2122816792937634e+01,-8.3467929886080697e+01,3.2682486817464298e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    84,      DRIF,               ?
5.1877999999999425e+00,4.1540581261115156e-01,-1.7881657332093932e+00,4.2106202206300862e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3232184136698338e+01,-8.7203969154027504e+01,3.2687618926052369e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    85,      DRIF,               ?
5.1942999999999424e+00,4.3907888925071187e-01,-1.8538460574921869e+00,4.2258404978131408e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4390119990942351e+01,-9.0940008421974312e+01,3.2692329408579228e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    86,      DRIF,               ?
5.2007999999999424e+00,4.6360581010594848e-01,-1.9195263817749806e+00,4.2402478000761770e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.5596624355669672e+01,-9.4676047689921120e+01,3.2696668170865308e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    87,      DRIF,               ?
5.2072999999999423e+00,4.8898657517686139e-01,-1.9852067060577743e+00,4.2539000410259717e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.6851697230880301e+01,-9.8412086957867928e+01,3.2700677541805323e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    88,      DRIF,               ?
5.2137999999999423e+00,5.1522118446345055e-01,-2.0508870303405677e+00,4.2668503512532299e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.8155338616574237e+01,-1.0214812622581474e+02,3.2704393658694335e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    89,      DRIF,               ?
5.2202999999999422e+00,5.4230963796571607e-01,-2.1165673546233612e+00,4.2791474818430286e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.9507548512751484e+01,-1.0588416549376154e+02,3.2707847559341645e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    90,      DRIF,               ?
5.2267999999999422e+00,5.7025193568365795e-01,-2.1822476789061547e+00,4.2908361815269087e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.0908326919412037e+01,-1.0962020476170835e+02,3.2711066050906927e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    91,      DRIF,               ?
5.2332999999999421e+00,5.9904807761727608e-01,-2.2479280031889481e+00,4.3019575463065891e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.2357673836555900e+01,-1.1335624402965516e+02,3.2714072406958525e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    92,      DRIF,               ?
5.2397999999999421e+00,6.2869806376657056e-01,-2.3136083274717416e+00,4.3125493415399045e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.3855589264183070e+01,-1.1709228329760197e+02,3.2716886931111619e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    93,      DRIF,               ?
5.2462999999999420e+00,6.5920189413154129e-01,-2.3792886517545351e+00,4.3226462972498325e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.5402073202293550e+01,-1.2082832256554877e+02,3.2719527416117971e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    94,      DRIF,               ?
5.2527999999999420e+00,6.9055956871218838e-01,-2.4449689760373285e+00,4.3322803779055299e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.6997125650887337e+01,-1.2456436183349558e+02,3.2722009520352953e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    95,      DRIF,               ?
5.2592999999999419e+00,7.2277108750851182e-01,-2.5106493003201220e+00,4.3414810282109135e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.8640746609964435e+01,-1.2830040110144239e+02,3.2724347078534222e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    96,      DRIF,               ?
5.2657999999999419e+00,7.5583645052051152e-01,-2.5763296246029155e+00,4.3502753965812531e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0332936079524838e+01,-1.3203644036938920e+02,3.2726552359696464e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    97,      DRIF,               ?
5.2722999999999418e+00,7.8975565774818757e-01,-2.6420099488857089e+00,4.3586885380353433e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2073694059568552e+01,-1.3577247963733600e+02,3.2728636282580035e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    98,      DRIF,               ?
5.2787999999999418e+00,8.2452870919153987e-01,-2.7076902731685024e+00,4.3667435982120875e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.3863020550095577e+01,-1.3950851890528281e+02,3.2730608596415456e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    99,      DRIF,               ?
5.2852999999999417e+00,8.6015560485056852e-01,-2.7733705974512959e+00,4.3744619801587801e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.5700915551105908e+01,-1.4324455817322962e+02,3.2732478033420600e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,   100,      DRIF,               ?
5.2917599999999414e+00,8.9640923681899920e-01,-2.8386467351231186e+00,4.3818188786256238e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.7575621534444693e+01,-1.4695760643029675e+02,3.2734241794508239e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     1,      DRIF,               ?
5.2982199999999411e+00,9.3350623648614983e-01,-2.9039228727949413e+00,4.3888808240094574e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.9498300101264782e+01,-1.5067065468736388e+02,3.2735918629124807e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     2,      DRIF,               ?
5.3046799999999408e+00,9.7144660385202042e-01,-2.9691990104667640e+00,4.3956645417594284e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.1468951251566182e+01,-1.5438370294443101e+02,3.2737514808853971e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     3,      DRIF,               ?
5.3111399999999405e+00,1.0102303389166110e+00,-3.0344751481385868e+00,4.4021855676623645e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.3487574985348886e+01,-1.5809675120149814e+02,3.2739036016144922e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     4,      DRIF,               ?
5.3175999999999402e+00,1.0498574416799216e+00,-3.0997512858104095e+00,4.4084583468095673e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.5554171302612900e+01,-1.6180979945856527e+02,3.2740487411901209e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     5,      DRIF,               ?
5.3240599999999398e+00,1.0903279121419520e+00,-3.1650274234822322e+00,4.4144963234198267e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.7668740203358219e+01,-1.6552284771563239e+02,3.2741873693973402e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     6,      DRIF,               ?
5.3305199999999395e+00,1.1316417503027025e+00,-3.2303035611540549e+00,4.4203120224110464e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.9831281687584848e+01,-1.6923589597269952e+02,3.2743199147952415e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     7,      DRIF,               ?
5.3369799999999392e+00,1.1737989561621729e+00,-3.2955796988258776e+00,4.4259171235272303e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.2041795755292782e+01,-1.7294894422976665e+02,3.2744467691420467e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     8,      DRIF,               ?
5.3434399999999389e+00,1.2167995297203633e+00,-3.3608558364977004e+00,4.4313225287486482e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.4300282406482026e+01,-1.7666199248683378e+02,3.2745682912622160e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,     9,      DRIF,               ?
5.3498999999999386e+00,1.2606434709772736e+00,-3.4261319741695231e+00,4.4365384236408856e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.6606741641152574e+01,-1.8037504074390091e+02,3.2746848104359598e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    10,      DRIF,               ?
5.3563599999999383e+00,1.3053307799329039e+00,-3.4914081118413458e+00,4.4415743332328264e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.8961173459304433e+01,-1.8408808900096804e+02,3.2747966293785851e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    11,      DRIF,               ?
5.3628199999999380e+00,1.3508614565872541e+00,-3.5566842495131685e+00,4.4464391729541672e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.1363577860937596e+01,-1.8780113725803517e+02,3.2749040268664338e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    12,      DRIF,               ?
5.3692799999999377e+00,1.3972355009403243e+00,-3.6219603871849912e+00,4.4511412951093696e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.3813954846052063e+01,-1.9151418551510230e+02,3.2750072600573752e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    13,      DRIF,               ?
5.3757399999999373e+00,1.4444529129921144e+00,-3.6872365248568140e+00,4.4556885313165857e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.6312304414647841e+01,-1.9522723377216943e+02,3.2751065665465142e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    14,      DRIF,               ?
5.3821999999999370e+00,1.4925136927426246e+00,-3.7525126625286367e+00,4.4600882312966226e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.8858626566724922e+01,-1.9894028202923656e+02,3.2752021661917028e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    15,      DRIF,               ?
5.3886599999999367e+00,1.5414178401918546e+00,-3.8177888002004594e+00,4.4643472983579562e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.1452921302283315e+01,-2.0265333028630369e+02,3.2752942627383832e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    16,      DRIF,               ?
5.3951199999999364e+00,1.5911653553398046e+00,-3.8830649378722821e+00,4.4684722218888213e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.4095188621323018e+01,-2.0636637854337081e+02,3.2753830452690291e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    17,      DRIF,               ?
5.4015799999999361e+00,1.6417562381864745e+00,-3.9483410755441049e+00,4.4724691071360114e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.6785428523844018e+01,-2.1007942680043794e+02,3.2754686894988869e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    18,      DRIF,               ?
5.4080399999999358e+00,1.6931904887318645e+00,-4.0136172132159276e+00,4.4763437025219428e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.9523641009846330e+01,-2.1379247505750507e+02,3.2755513589367027e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    19,      DRIF,               ?
5.4144999999999355e+00,1.7454681069759743e+00,-4.0788933508877498e+00,4.4801014247263664e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.2309826079329952e+01,-2.1750552331457220e+02,3.2756312059265631e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D4,    20,      DRIF,               ?
